device,eastern_time,var,name,value
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 03:43:09 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 03:43:11 2019,air_carbon_dioxide_ppm,T6713-Top,388.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 03:43:14 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 03:48:09 2019,air_carbon_dioxide_ppm,T6713-Top,384.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 03:48:10 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 03:48:12 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 03:53:13 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 03:53:13 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 03:53:14 2019,air_carbon_dioxide_ppm,T6713-Top,388.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 03:58:10 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 03:58:11 2019,air_carbon_dioxide_ppm,T6713-Top,388.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 03:58:13 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:03:11 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:03:13 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:03:15 2019,air_carbon_dioxide_ppm,T6713-Top,385.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:08:11 2019,air_carbon_dioxide_ppm,T6713-Top,381.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:08:14 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:08:16 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:13:13 2019,air_carbon_dioxide_ppm,T6713-Top,384.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:13:14 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:13:15 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:18:13 2019,air_carbon_dioxide_ppm,T6713-Top,385.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:18:16 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:18:17 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:23:15 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:23:16 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:23:16 2019,air_carbon_dioxide_ppm,T6713-Top,385.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:28:14 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:28:17 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:28:18 2019,air_carbon_dioxide_ppm,T6713-Top,380.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:33:15 2019,air_carbon_dioxide_ppm,T6713-Top,387.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:33:16 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:33:19 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:38:18 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:38:19 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:38:20 2019,air_carbon_dioxide_ppm,T6713-Top,384.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:43:16 2019,air_carbon_dioxide_ppm,T6713-Top,385.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:43:18 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:43:20 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:48:17 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:48:18 2019,air_carbon_dioxide_ppm,T6713-Top,386.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:48:21 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:53:18 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:53:19 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:53:21 2019,air_carbon_dioxide_ppm,T6713-Top,384.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:58:17 2019,air_carbon_dioxide_ppm,T6713-Top,381.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:58:20 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 04:58:21 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:03:20 2019,air_carbon_dioxide_ppm,T6713-Top,384.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:03:26 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:03:26 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:08:19 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:08:21 2019,air_carbon_dioxide_ppm,T6713-Top,380.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:08:22 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:13:21 2019,air_carbon_dioxide_ppm,T6713-Top,383.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:13:22 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:13:24 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:18:21 2019,air_carbon_dioxide_ppm,T6713-Top,381.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:18:24 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:18:24 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:23:23 2019,air_carbon_dioxide_ppm,T6713-Top,381.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:23:25 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:23:26 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:28:21 2019,air_carbon_dioxide_ppm,T6713-Top,379.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:28:26 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:28:26 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:33:22 2019,air_carbon_dioxide_ppm,T6713-Top,381.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:33:24 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:33:26 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:38:24 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:38:24 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:38:26 2019,air_carbon_dioxide_ppm,T6713-Top,380.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:43:24 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:43:25 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:43:27 2019,air_carbon_dioxide_ppm,T6713-Top,379.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:48:24 2019,air_carbon_dioxide_ppm,T6713-Top,381.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:48:26 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:48:27 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:53:25 2019,air_carbon_dioxide_ppm,T6713-Top,381.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:53:27 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:53:28 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:58:25 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:58:27 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 05:58:28 2019,air_carbon_dioxide_ppm,T6713-Top,382.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:06:42 2019,air_carbon_dioxide_ppm,T6713-Top,378.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:06:50 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:06:51 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:11:41 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:11:42 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:11:48 2019,air_carbon_dioxide_ppm,T6713-Top,379.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:16:41 2019,air_carbon_dioxide_ppm,T6713-Top,385.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:16:44 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:16:46 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:21:41 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:21:47 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:21:53 2019,air_carbon_dioxide_ppm,T6713-Top,383.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:26:45 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:26:49 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:26:51 2019,air_carbon_dioxide_ppm,T6713-Top,384.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:31:46 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:31:58 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:31:59 2019,air_carbon_dioxide_ppm,T6713-Top,377.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:36:42 2019,air_carbon_dioxide_ppm,T6713-Top,379.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:36:44 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:36:52 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:41:45 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:41:51 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:41:52 2019,air_carbon_dioxide_ppm,T6713-Top,381.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:46:55 2019,air_carbon_dioxide_ppm,T6713-Top,381.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:46:57 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:47:00 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:51:49 2019,air_carbon_dioxide_ppm,T6713-Top,388.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:51:51 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:51:52 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:56:50 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:56:51 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 06:56:57 2019,air_carbon_dioxide_ppm,T6713-Top,387.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:01:54 2019,air_humidity_percent,SHT25-Top,42.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:01:55 2019,air_carbon_dioxide_ppm,T6713-Top,382.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:02:00 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:06:55 2019,air_carbon_dioxide_ppm,T6713-Top,381.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:06:56 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:06:57 2019,air_humidity_percent,SHT25-Top,42.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:11:52 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:11:54 2019,air_carbon_dioxide_ppm,T6713-Top,378.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:11:56 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:16:49 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:16:51 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:16:52 2019,air_carbon_dioxide_ppm,T6713-Top,381.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:21:50 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:21:52 2019,air_carbon_dioxide_ppm,T6713-Top,379.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:21:55 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:26:50 2019,air_carbon_dioxide_ppm,T6713-Top,386.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:26:51 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:26:52 2019,air_humidity_percent,SHT25-Top,42.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:31:52 2019,air_carbon_dioxide_ppm,T6713-Top,386.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:32:00 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:32:07 2019,air_humidity_percent,SHT25-Top,42.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:36:55 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:36:57 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:36:59 2019,air_carbon_dioxide_ppm,T6713-Top,387.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:41:51 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:41:53 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:41:58 2019,air_carbon_dioxide_ppm,T6713-Top,391.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:46:55 2019,air_carbon_dioxide_ppm,T6713-Top,391.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:46:59 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:47:03 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:51:53 2019,air_carbon_dioxide_ppm,T6713-Top,388.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:51:56 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:51:57 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:57:05 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:57:07 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 07:57:11 2019,air_carbon_dioxide_ppm,T6713-Top,392.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:01:57 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:01:57 2019,air_carbon_dioxide_ppm,T6713-Top,394.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:01:58 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:06:59 2019,air_carbon_dioxide_ppm,T6713-Top,394.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:07:14 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:07:15 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:11:58 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:11:59 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:12:10 2019,air_carbon_dioxide_ppm,T6713-Top,391.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:16:59 2019,air_carbon_dioxide_ppm,T6713-Top,391.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:17:00 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:17:07 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:22:00 2019,air_carbon_dioxide_ppm,T6713-Top,394.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:22:07 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:22:09 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:27:01 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:27:08 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:27:13 2019,air_carbon_dioxide_ppm,T6713-Top,395.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:32:00 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:32:02 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:32:05 2019,air_carbon_dioxide_ppm,T6713-Top,393.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:37:02 2019,air_carbon_dioxide_ppm,T6713-Top,393.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:37:10 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:37:12 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:42:10 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:42:13 2019,air_carbon_dioxide_ppm,T6713-Top,394.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:42:13 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:47:01 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:47:02 2019,air_humidity_percent,SHT25-Top,44.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:47:03 2019,air_carbon_dioxide_ppm,T6713-Top,393.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:52:04 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:52:07 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:52:08 2019,air_carbon_dioxide_ppm,T6713-Top,395.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:57:07 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:57:08 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 08:57:15 2019,air_carbon_dioxide_ppm,T6713-Top,394.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:02:06 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:02:08 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:02:11 2019,air_carbon_dioxide_ppm,T6713-Top,403.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:07:03 2019,air_carbon_dioxide_ppm,T6713-Top,398.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:07:05 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:07:06 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:12:03 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:12:05 2019,air_carbon_dioxide_ppm,T6713-Top,400.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:12:06 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:17:10 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:17:15 2019,air_carbon_dioxide_ppm,T6713-Top,400.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:17:16 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:22:05 2019,air_temperature_celcius,SHT25-Top,27.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:22:07 2019,air_humidity_percent,SHT25-Top,43.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:22:10 2019,air_carbon_dioxide_ppm,T6713-Top,398.00
EDU-D473FCE2-f4-5e-ab-65-8d-62,Wed Mar 13 09:27:05 2019,air_temperature_celcius,SHT25-Top,27.00
